year,make,model,body_style(s),image_source(s)
2006,Lamborghini,Gallardo,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lamborghini-Gallardo-FrontSide_LBGALSPY061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lamborghini-Gallardo-FrontSide_LBGALSE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Lamborghini,Murcielago,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lamborghini-Murcielago-FrontSide_LBMURCCNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lamborghini-Murcielago-FrontSide_LBMURCCPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Land Rover,LR3,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Land%20Rover-LR3-FrontSide_ROLR3061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Land Rover,Range Rover,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Land%20Rover-Range%20Rover-FrontSide_ROROV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Land Rover,Range Rover Sport,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Land%20Rover-Range%20Rover%20Sport-FrontSide_ROROVSPT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,ES,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-ES-FrontSide_LEES330061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,GS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-GS-FrontSide_LEGS3061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,GX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-GX-FrontSide_LXGX470061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,IS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-IS-FrontSide_LEIS250061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,LS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-LS-FrontSide_LELS430061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,LX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-LX-FrontSide_LXLX-061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,RX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-RX-FrontSide_LXRX4H061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lexus,SC,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lexus-SC-FrontSide_LESC430061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lincoln,LS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lincoln-LS-FrontSide_LILS051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lincoln,Mark LT,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lincoln-Mark%20LT-FrontSide_LTMARKLT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lincoln,Navigator,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lincoln-Navigator-FrontSide_LTNAV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lincoln,Town Car,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lincoln-Town%20Car-FrontSide_LITWN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lincoln,Zephyr,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lincoln-Zephyr-FrontSide_LIZEPH061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lotus,Elise,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lotus-Elise-FrontSide_LOELISE051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Lotus,Exige,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Lotus-Exige-FrontSide_LOELISE051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Maserati,Coupe,['Coupe'],{'Coupe': 'https://file.kbb.com/kbb/vehicleimage/housenew/480x360/2006/2006-maserati-coupe-frontside_mrgtcpe061.jpg'}
2006,Maserati,GranSport,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Maserati-GranSport-FrontSide_MRSPYGT061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Maserati-GranSport-RearSide_MRGRNSPT062_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Maserati,Quattroporte,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Maserati-Quattroporte-FrontSide_MRQTTPRT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Maybach,57,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Maybach-57-Front_MC57054_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Maybach,62,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Maybach-62-FrontSide_MC62051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MAZDA,B-Series Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-B-Series%20Extended%20Cab-FrontSide_MTPUE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MAZDA,B-Series Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-B-Series%20Regular%20Cab-FrontSide_MTPUR011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MAZDA,MAZDA3,"['Sedan', 'Hatchback']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MAZDA3-FrontSide_MA3SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MAZDA3-FrontSide_MA3HB061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,MAZDA,MAZDA5,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MAZDA5-FrontSide_MT5061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MAZDA,MAZDA6,"['Sedan', 'Hatchback', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MAZDA6-FrontSide_MA6SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MAZDA6-FrontSide_MA6WAG061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MAZDA6-FrontSide_MA6HB061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,MAZDA,MPV,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MPV-FrontSide_MTMPV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MAZDA,MX-5 Miata,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-MX-5%20Miata-FrontSide_MAMX5061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MAZDA,RX-8,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-RX-8-FrontSide_MARX8051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MAZDA,Tribute,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mazda-Tribute-FrontSide_MTTRI061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,C-Class,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-C-Class-FrontSide_MBC230061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,CL-Class,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-CL-Class-FrontSide_MBCL500061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,CLK-Class,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-CLK-Class-FrontSide_MBCLK350CNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-CLK-Class-FrontSide_MBCLK350CPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Mercedes-Benz,CLS-Class,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-CLS-Class-FrontSide_MBCLS500061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,E-Class,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-E-Class-FrontSide_MBE500SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-E-Class-FrontSide_MBE350WAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Mercedes-Benz,G-Class,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-G-Class-FrontSide_MSG500061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,M-Class,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-M-Class-FrontSide_MSML3061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,R-Class,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-R-Class-FrontSide_MSR350061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,S-Class,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-S-Class-FrontSide_MBS061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,SL-Class,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-SL-Class-FrontSide_MBSL500061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,SLK-Class,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-SLK-Class-FrontSide_MBSLK280061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercedes-Benz,SLR McLaren,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercedes-Benz-SLR%20McLaren-FrontSide_MBSLR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercury,Grand Marquis,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercury-Grand%20Marquis-FrontSide_MEMRQ061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercury,Mariner,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercury-Mariner-FrontSide_MVMARHY061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercury,Milan,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercury-Milan-FrontSide_MEMIL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercury,Montego,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercury-Montego-FrontSide_MEMONT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercury,Monterey,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercury-Monterey-FrontSide_MVMON061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mercury,Mountaineer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mercury-Mountaineer-FrontSide_MVMTN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MINI,Convertible,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-MINI-Convertible-FrontSide_MNCOPCNV051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,MINI,Cooper,['Hatchback'],{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-MINI-Cooper-FrontSide_MNCOP051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Eclipse,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Eclipse-FrontSide_MIECLGS061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Endeavor,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Endeavor-FrontSide_MPEND061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Galant,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Galant-FrontSide_MIGALGTS061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Lancer,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Lancer-FrontSide_MILANLS042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Montero,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Montero-FrontSide_MPMON061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Outlander,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Outlander-FrontSide_MPOUT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Raider Double Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Raider%20Double%20Cab-FrontSide_MPRDRB061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Mitsubishi,Raider Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Mitsubishi-Raider%20Extended%20Cab-FrontSide_MPRDRX061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,350Z,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-350Z-FrontSide_NI350R061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-350Z-FrontSide_NI350061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Nissan,Altima,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Altima-FrontSide_NIALT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Armada,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Armada-FrontSide_NTARM061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Frontier Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Frontier%20Crew%20Cab-FrontSide_NTPUC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Frontier King Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Frontier%20King%20Cab-FrontSide_NTPUE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Maxima,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Maxima-FrontSide_NIMAXSE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Murano,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Murano-FrontSide_NTMUR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Pathfinder,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Pathfinder-FrontSide_NTPAT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Quest,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Quest-FrontSide_NTQST061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Sentra,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Sentra-FrontSide_NISENSER061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Titan Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Titan%20Crew%20Cab-FrontSide_NTTIC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Titan King Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Titan%20King%20Cab-FrontSide_NTTIE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Nissan,Xterra,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Nissan-Xterra-FrontSide_NTXTR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Panoz,Esperante,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Panoz-Esperante-FrontSide_PNESPCNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Panoz-Esperante-FrontSide_PNESPCPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Pontiac,G6,"['Coupe', 'Convertible', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-G6-FrontSide_POG6SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-G6-FrontSide_POG6CNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-G6-FrontSide_POG6CPEGT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Pontiac,Grand Prix,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-Grand%20Prix-FrontSide_POGPX061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Pontiac,GTO,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-GTO-FrontSide_POGTO061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Pontiac,Montana SV6,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-Montana%20SV6-FrontSide_PVMONSV6061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Pontiac,Solstice,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-Solstice-FrontSide_POSOLS061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Pontiac,Torrent,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-Torrent-FrontSide_PVTOR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Pontiac,Vibe,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Pontiac-Vibe-FrontSide_POVIB064_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Porsche,911,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Porsche-911-FrontSide_PS911CAB061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Porsche-911-FrontSide_PS911CPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Porsche,Boxster,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Porsche-Boxster-Front_PSBOX064_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Porsche,Cayenne,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Porsche-Cayenne-FrontSide_PRCAY061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Porsche,Cayman,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Porsche-Cayman-FrontSide_PSCAYMAN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Rolls-Royce,Phantom,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Rolls-Royce-Phantom-FrontSide_RRPHNTM051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Saab,9-2X,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saab-9-2X-FrontSide_SA92X061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Saab,3-Sep,"['Sedan', 'Convertible', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saab-9-3-FrontSide_SA93SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saab-9-3-FrontSide_SA93CMBWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saab-9-3-FrontSide_SA93CNV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Saab,5-Sep,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saab-9-5-FrontSide_SA95SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saab-9-5-FrontSide_SA95CMBWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Saab,9-7X,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saab-9-7X-FrontSide_SB97X061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Saturn,Ion,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-Ion-FrontSide_SNIONSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-Ion-FrontSide_SNION2CPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Saturn,Relay,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-Relay-FrontSide_SSREL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Saturn,VUE,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-VUE-FrontSide_SSVUE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Scion,tC,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Scion-tC-FrontSide_SITCCPE051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Scion,xA,['Hatchback'],{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Scion-xA-FrontSide_SIXA061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Scion,xB,['Hatchback'],{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Scion-xB-FrontSide_SIXB051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,B9 Tribeca,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-B9%20Tribeca-FrontSide_STB9TRI061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,Baja,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Baja-FrontSide_STBAJT051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,Forester,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Forester-FrontSide_STFORXT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,Impreza,"['Wagon', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Impreza-FrontSide_SUIMP25SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Impreza-FrontSide_SUIMPOUTWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Subaru,Legacy,"['Wagon', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Legacy-FrontSide_SULEGGTSED051_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Legacy-FrontSide_SULEGTWGLTD051_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Subaru,Outback,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Outback-FrontSide_SUOUTSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Outback-FrontSide_SUOUT25XT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Suzuki,Aerio,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Aerio-FrontSide_SCAERSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Aerio-FrontSide_SCAERWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
